"experiment_id","dataset","mode","repeat","transactions","retained_items","duplicate_transactions_normalized","minsup","minsup_count","minuo","mincorr","preprocess_ms","runtime_ms","wall_ms","patterns","pattern_hash","peak_heap_mb","nodes","candidates","support_pruned","correlation_pruned","uo_bound_pruned","eda_aborts","duo_merges","duo_entries_processed","duo_entries_materialized","lazy_duo_skips","scratch_duo_merges","postfilter_entries_scanned","max_depth","java_heap","timestamp_utc"
"journal_foodmart","Foodmart","CORHUOPM_AC","3","21556","1559","0","0.001","22","0.3","0.3","280","843","2518","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.208572","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:49:42Z"
"journal_foodmart","Foodmart","HUOPM","3","21556","1559","0","0.001","22","0.3","0.0","276","872","2498","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","421.134918","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:49:44Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","3","21556","1559","0","0.001","22","0.3","0.1","268","865","2544","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","390.239296","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:49:47Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","3","21556","1559","0","0.001","22","0.3","0.1","300","1037","2927","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","738.168533","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:49:50Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","3","21556","1559","0","0.001","22","0.3","0.1","282","804","2429","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.194313","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:49:52Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","3","21556","1559","0","0.001","22","0.3","0.1","291","850","2497","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","391.436401","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:49:55Z"
"journal_foodmart","Foodmart","UOB_FULL","3","21556","1559","0","0.001","22","0.3","0.1","288","918","2589","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.300629","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:49:57Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","3","21556","1559","0","0.001","22","0.3","0.1","297","858","2465","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","373.154701","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:50:00Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","3","21556","1559","0","0.001","22","0.3","0.3","283","835","2464","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","376.218338","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:02Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","4","21556","1559","0","0.001","22","0.3","0.1","287","813","2450","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.120224","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:50:05Z"
"journal_foodmart","Foodmart","UOB_FULL","4","21556","1559","0","0.001","22","0.3","0.1","292","806","2482","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","306.174606","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:07Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","4","21556","1559","0","0.001","22","0.3","0.1","286","876","2495","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","406.164902","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:10Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","4","21556","1559","0","0.001","22","0.3","0.1","276","882","2491","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","356.228409","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:50:12Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","4","21556","1559","0","0.001","22","0.3","0.1","285","925","2774","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","367.176346","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:50:15Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","4","21556","1559","0","0.001","22","0.3","0.1","281","898","2577","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","434.182007","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:17Z"
"journal_foodmart","Foodmart","HUOPM","4","21556","1559","0","0.001","22","0.3","0.0","284","870","2484","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","412.117065","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:20Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","4","21556","1559","0","0.001","22","0.3","0.3","274","850","2488","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","428.15419","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:22Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","4","21556","1559","0","0.001","22","0.3","0.3","278","851","2467","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","306.296173","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:25Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","4","21556","1559","0","0.001","22","0.3","0.3","297","827","2479","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","305.121292","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:27Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","5","21556","1559","0","0.001","22","0.3","0.1","278","908","2534","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","420.295715","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:50:30Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","5","21556","1559","0","0.001","22","0.3","0.3","283","798","2443","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","309.028519","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:32Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","5","21556","1559","0","0.001","22","0.3","0.3","276","856","2476","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","379.189995","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:35Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","5","21556","1559","0","0.001","22","0.3","0.3","298","885","2534","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","379.362839","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:37Z"
"journal_foodmart","Foodmart","HUOPM","5","21556","1559","0","0.001","22","0.3","0.0","280","887","2485","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","423.136658","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:50:40Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","5","21556","1559","0","0.001","22","0.3","0.1","276","864","2491","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","370.239296","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:42Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","5","21556","1559","0","0.001","22","0.3","0.1","276","1092","2912","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","721.242897","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:50:45Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","5","21556","1559","0","0.001","22","0.3","0.1","287","773","2344","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.188644","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:50:48Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","5","21556","1559","0","0.001","22","0.3","0.1","313","831","2501","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.182098","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:50Z"
"journal_foodmart","Foodmart","UOB_FULL","5","21556","1559","0","0.001","22","0.3","0.1","278","918","2577","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","420.300415","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:53Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","6","21556","1559","0","0.001","22","0.3","0.1","295","853","2543","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","394.222794","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:50:55Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","6","21556","1559","0","0.001","22","0.3","0.1","287","879","2484","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","395.181313","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:50:58Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","6","21556","1559","0","0.001","22","0.3","0.1","283","984","2795","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","612.233322","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:51:00Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","6","21556","1559","0","0.001","22","0.3","0.1","283","829","2456","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","379.201103","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:03Z"
"journal_foodmart","Foodmart","HUOPM","6","21556","1559","0","0.001","22","0.3","0.0","268","896","2498","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","403.274178","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:05Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","6","21556","1559","0","0.001","22","0.3","0.3","269","863","2478","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","392.123413","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:08Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","6","21556","1559","0","0.001","22","0.3","0.3","276","866","2559","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","418.155151","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:10Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","6","21556","1559","0","0.001","22","0.3","0.3","283","891","2559","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","306.362534","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:13Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","6","21556","1559","0","0.001","22","0.3","0.1","287","880","2489","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","405.118645","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:51:15Z"
"journal_foodmart","Foodmart","UOB_FULL","6","21556","1559","0","0.001","22","0.3","0.1","294","860","2543","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","402.440079","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:18Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","7","21556","1559","0","0.001","22","0.3","0.1","271","803","2430","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.106606","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:20Z"
"journal_foodmart","Foodmart","UOB_FULL","7","21556","1559","0","0.001","22","0.3","0.1","292","816","2460","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.368523","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:23Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","7","21556","1559","0","0.001","22","0.3","0.1","294","887","2559","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","424.228867","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:51:25Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","7","21556","1559","0","0.001","22","0.3","0.3","293","927","2590","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","425.154716","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:28Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","7","21556","1559","0","0.001","22","0.3","0.3","284","848","2474","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","398.129486","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:31Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","7","21556","1559","0","0.001","22","0.3","0.3","302","854","2489","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.0289","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:33Z"
"journal_foodmart","Foodmart","HUOPM","7","21556","1559","0","0.001","22","0.3","0.0","282","862","2491","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","388.209145","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:36Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","7","21556","1559","0","0.001","22","0.3","0.1","285","903","2591","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","400.16291","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:38Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","7","21556","1559","0","0.001","22","0.3","0.1","283","934","2817","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","368.174438","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:51:41Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","7","21556","1559","0","0.001","22","0.3","0.1","277","805","2408","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.366661","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:51:43Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","8","21556","1559","0","0.001","22","0.3","0.1","281","910","2757","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","355.241058","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:51:46Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","8","21556","1559","0","0.001","22","0.3","0.1","274","840","2485","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","309.029236","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:51:49Z"
"journal_foodmart","Foodmart","HUOPM","8","21556","1559","0","0.001","22","0.3","0.0","298","904","2567","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.42775","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:51Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","8","21556","1559","0","0.001","22","0.3","0.3","281","828","2468","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.0289","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:54Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","8","21556","1559","0","0.001","22","0.3","0.3","284","828","2470","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","306.116684","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:56Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","8","21556","1559","0","0.001","22","0.3","0.3","283","830","2466","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.028519","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:51:59Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","8","21556","1559","0","0.001","22","0.3","0.1","291","933","2635","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","394.118835","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:52:01Z"
"journal_foodmart","Foodmart","UOB_FULL","8","21556","1559","0","0.001","22","0.3","0.1","296","849","2546","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","403.527428","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:52:04Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","8","21556","1559","0","0.001","22","0.3","0.1","280","866","2518","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.182053","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:52:06Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","8","21556","1559","0","0.001","22","0.3","0.1","287","795","2428","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.028603","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:52:09Z"
"journal_foodmart","Foodmart","UOB_EAGER_DUO","9","21556","1559","0","0.001","22","0.3","0.1","289","1060","3003","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.029617","1559","1214358","0","1214358","4","1214358","1214358","2099308","0","0","0","0","1","4g","2026-08-24T16:52:12Z"
"journal_foodmart","Foodmart","UOB_NO_UO_BOUND","9","21556","1559","0","0.001","22","0.3","0.1","310","846","2705","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.299721","1559","1214461","1214461","0","0","0","0","0","0","1214461","0","0","1","4g","2026-08-24T16:52:14Z"
"journal_foodmart","Foodmart","UOB_NO_EDA","9","21556","1559","0","0.001","22","0.3","0.1","274","854","2479","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","392.170334","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:52:17Z"
"journal_foodmart","Foodmart","UOB_FULL","9","21556","1559","0","0.001","22","0.3","0.1","282","862","2487","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","308.182037","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:52:19Z"
"journal_foodmart","Foodmart","UOB_POSTFILTER","9","21556","1559","0","0.001","22","0.3","0.1","296","904","2582","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.113243","1559","1214358","1214358","0","4","0","0","0","0","0","0","24556","1","4g","2026-08-24T16:52:22Z"
"journal_foodmart","Foodmart","COUPM_KULC_ADAPTED","9","21556","1559","0","0.001","22","0.3","0.3","283","863","2471","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","375.123032","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:52:24Z"
"journal_foodmart","Foodmart","CORHUOPM_BOND","9","21556","1559","0","0.001","22","0.3","0.3","295","890","2560","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","357.164719","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:52:27Z"
"journal_foodmart","Foodmart","CORHUOPM_AC","9","21556","1559","0","0.001","22","0.3","0.3","287","829","2522","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","310.0289","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:52:29Z"
"journal_foodmart","Foodmart","HUOPM","9","21556","1559","0","0.001","22","0.3","0.0","287","818","2488","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","309.028488","1559","1214358","1214358","0","4","0","0","0","0","0","0","0","1","4g","2026-08-24T16:52:32Z"
"journal_foodmart","Foodmart","UOB_RECOMPUTE_DUO","9","21556","1559","0","0.001","22","0.3","0.1","281","865","2478","437","3ff565168ca55cad81f3522c75b79511b1b399758e4f71b27cc2076130a685a9","307.182007","1559","1214358","1214358","0","4","0","0","0","0","1214358","0","0","1","4g","2026-08-24T16:52:34Z"
"journal_kosarak","Kosarak","HUOPM","0","989949","11","0","0.045","44548","0.3","0.0","4955","811","7624","5","f79b72805735446cd348b93550098c820ea725a51e157a3e7e32cb12764ebdfb","398.777153","30","59","40","0","10","0","0","0","0","0","0","0","3","4g","2026-08-24T16:52:42Z"
"journal_kosarak","Kosarak","CORHUOPM_AC","0","989949","11","0","0.045","44548","0.3","0.3","4920","1251","7993","3","0510c7d8959f09ff10c131a6f5f9013c28a3e1797cfa99b32ff2364567a2755d","362.670883","28","56","39","13","1","0","0","0","0","0","0","0","3","4g","2026-08-24T16:52:50Z"
"journal_kosarak","Kosarak","CORHUOPM_BOND","0","989949","11","0","0.045","44548","0.3","0.3","5312","1687","9037","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","379.302551","27","55","39","13","1","0","0","0","0","0","0","0","2","4g","2026-08-24T16:52:59Z"
"journal_kosarak","Kosarak","COUPM_KULC_ADAPTED","0","989949","11","0","0.045","44548","0.3","0.3","5078","827","7871","4","cbe904d9e0961dc7ccd577b986c4044a8d2701a41bcef280aa8d730af177a888","400.618462","30","59","40","0","10","0","0","0","0","0","0","0","3","4g","2026-08-24T16:53:07Z"
"journal_kosarak","Kosarak","UOB_POSTFILTER","0","989949","11","0","0.045","44548","0.3","0.1","5153","1589","9112","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","400.66201","30","59","40","0","10","0","0","0","0","0","0","4423378","3","4g","2026-08-24T16:53:16Z"
"journal_kosarak","Kosarak","UOB_FULL","0","989949","11","0","0.045","44548","0.3","0.1","4928","1367","8157","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","415.716614","14","55","39","13","1","13","16","3620941","1527348","39","0","0","2","4g","2026-08-24T16:53:24Z"
"journal_kosarak","Kosarak","UOB_NO_EDA","0","989949","11","0","0.045","44548","0.3","0.1","4966","1545","8813","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","340.226875","27","55","39","13","1","0","16","8514448","8514448","39","0","0","2","4g","2026-08-24T16:53:33Z"
"journal_kosarak","Kosarak","UOB_NO_UO_BOUND","0","989949","11","0","0.045","44548","0.3","0.1","4936","1062","7414","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","395.666847","14","55","39","13","0","13","16","3620941","1527348","39","0","0","2","4g","2026-08-24T16:53:40Z"
"journal_kosarak","Kosarak","UOB_EAGER_DUO","0","989949","11","0","0.045","44548","0.3","0.1","5354","1378","8681","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","444.218285","14","55","0","52","1","52","55","5286911","1527348","0","0","0","2","4g","2026-08-24T16:53:49Z"
"journal_kosarak","Kosarak","UOB_RECOMPUTE_DUO","0","989949","11","0","0.045","44548","0.3","0.1","5119","1600","9665","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","322.207985","27","55","39","13","1","0","32","17028896","17028896","39","16","0","2","4g","2026-08-24T16:53:59Z"
"journal_kosarak","Kosarak","HUOPM","1","989949","11","0","0.045","44548","0.3","0.0","5107","733","7813","5","f79b72805735446cd348b93550098c820ea725a51e157a3e7e32cb12764ebdfb","398.645668","30","59","40","0","10","0","0","0","0","0","0","0","3","4g","2026-08-24T16:54:07Z"
"journal_kosarak","Kosarak","UOB_RECOMPUTE_DUO","1","989949","11","0","0.045","44548","0.3","0.1","5006","1578","9521","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","327.853149","27","55","39","13","1","0","32","17028896","17028896","39","16","0","2","4g","2026-08-24T16:54:16Z"
"journal_kosarak","Kosarak","UOB_EAGER_DUO","1","989949","11","0","0.045","44548","0.3","0.1","5079","1263","8287","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","438.260643","14","55","0","52","1","52","55","5286911","1527348","0","0","0","2","4g","2026-08-24T16:54:24Z"
"journal_kosarak","Kosarak","UOB_NO_UO_BOUND","1","989949","11","0","0.045","44548","0.3","0.1","4823","920","7151","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","380.13253","14","55","39","13","0","13","16","3620941","1527348","39","0","0","2","4g","2026-08-24T16:54:32Z"
"journal_kosarak","Kosarak","UOB_NO_EDA","1","989949","11","0","0.045","44548","0.3","0.1","4899","1498","8725","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","338.990578","27","55","39","13","1","0","16","8514448","8514448","39","0","0","2","4g","2026-08-24T16:54:40Z"
"journal_kosarak","Kosarak","UOB_FULL","1","989949","11","0","0.045","44548","0.3","0.1","5215","1292","8369","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","397.660591","14","55","39","13","1","13","16","3620941","1527348","39","0","0","2","4g","2026-08-24T16:54:49Z"
"journal_kosarak","Kosarak","UOB_POSTFILTER","1","989949","11","0","0.045","44548","0.3","0.1","5113","2018","9569","2","613dc7b23dcac1c88757d1ecccaa1d72916bd5ea2721e7a3a845462b68e1bc11","398.61689","30","59","40","0","10","0","0","0","0","0","0","4423378","3","4g","2026-08-24T16:54:58Z"
"journal_kosarak","Kosarak","COUPM_KULC_ADAPTED","1","989949","11","0","0.045","44548","0.3","0.3","5124","738","7792","4","cbe904d9e0961dc7ccd577b986c4044a8d2701a41bcef280aa8d730af177a888","398.783745","30","59","40","0","10","0","0","0","0","0","0","0","3","4g","2026-08-24T16:55:06Z"
